script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
scheduler,F,10000,,,2025-01-09 11:59:46.285923,2025-01-09 11:59:46.359026
scheduler,C,10000,,,2025-01-09 11:59:46.285886,2025-01-09 11:59:46.358693
scheduler,B,10000,,,2025-01-09 11:59:46.285881,2025-01-09 11:59:46.358254
scheduler,E,10000,,,2025-01-09 11:59:46.286237,2025-01-09 11:59:46.358129
scheduler,D,10000,,,2025-01-09 11:59:46.286323,2025-01-09 11:59:46.356389
scheduler,G,10000,,,2025-01-09 11:59:46.287402,2025-01-09 11:59:46.354176
scheduler,H,10000,,,2025-01-09 11:59:46.286945,2025-01-09 11:59:46.353204
scheduler,A,10000,,,2025-01-09 11:59:46.175003,2025-01-09 11:59:46.182398
scheduler,ALL,,,,2025-01-09 11:59:46.175003,2025-01-09 11:59:46.359026

