script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
sequential,H,10000,,,2025-01-09 11:57:40.866576,2025-01-09 11:57:40.870780
sequential,G,10000,,,2025-01-09 11:57:40.862386,2025-01-09 11:57:40.866557
sequential,F,10000,,,2025-01-09 11:57:40.857581,2025-01-09 11:57:40.862367
sequential,E,10000,,,2025-01-09 11:57:40.853038,2025-01-09 11:57:40.857564
sequential,D,10000,,,2025-01-09 11:57:40.848681,2025-01-09 11:57:40.853019
sequential,C,10000,,,2025-01-09 11:57:40.843967,2025-01-09 11:57:40.848664
sequential,B,10000,,,2025-01-09 11:57:40.839275,2025-01-09 11:57:40.843949
sequential,A,10000,,,2025-01-09 11:57:40.835070,2025-01-09 11:57:40.839252
sequential,ALL,,,,2025-01-09 11:57:40.835070,2025-01-09 11:57:40.870808

