script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
sequential,H,10000,,,2025-01-09 08:34:57.273807,2025-01-09 08:34:57.282516
sequential,G,10000,,,2025-01-09 08:34:57.265651,2025-01-09 08:34:57.273781
sequential,F,10000,,,2025-01-09 08:34:57.256962,2025-01-09 08:34:57.265622
sequential,E,10000,,,2025-01-09 08:34:57.247674,2025-01-09 08:34:57.256936
sequential,D,10000,,,2025-01-09 08:34:57.238974,2025-01-09 08:34:57.247646
sequential,C,10000,,,2025-01-09 08:34:57.229930,2025-01-09 08:34:57.238947
sequential,B,10000,,,2025-01-09 08:34:57.221334,2025-01-09 08:34:57.229902
sequential,A,10000,,,2025-01-09 08:34:57.211509,2025-01-09 08:34:57.221301
sequential,ALL,,,,2025-01-09 08:34:57.211509,2025-01-09 08:34:57.282993

