script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
sequential,H,10000,,,2025-01-09 08:36:01.170151,2025-01-09 08:36:01.174430
sequential,G,10000,,,2025-01-09 08:36:01.165989,2025-01-09 08:36:01.170134
sequential,F,10000,,,2025-01-09 08:36:01.161118,2025-01-09 08:36:01.165970
sequential,E,10000,,,2025-01-09 08:36:01.156526,2025-01-09 08:36:01.161102
sequential,D,10000,,,2025-01-09 08:36:01.152204,2025-01-09 08:36:01.156509
sequential,C,10000,,,2025-01-09 08:36:01.147451,2025-01-09 08:36:01.152187
sequential,B,10000,,,2025-01-09 08:36:01.142683,2025-01-09 08:36:01.147433
sequential,A,10000,,,2025-01-09 08:36:01.138620,2025-01-09 08:36:01.142663
sequential,ALL,,,,2025-01-09 08:36:01.138620,2025-01-09 08:36:01.174456


