script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,H-1,3578,AAARnYAAAAAAf+CAAA,AAARnYAAAAAAf+fH//,2025-01-09 08:42:18.885967,2025-01-09 08:42:18.887162
parallel execute,H-2,6422,AAARnYAAAAAAb/QAAA,AAARnYAAAAAAf+BH//,2025-01-09 08:42:18.882930,2025-01-09 08:42:18.885588
parallel execute,H,,,,2025-01-09 08:42:18.874590,2025-01-09 08:42:21.904563
parallel execute,G-1,3593,AAARnXAAAAAAf86AAA,AAARnXAAAAAAf9XH//,2025-01-09 08:42:15.835641,2025-01-09 08:42:15.836812
parallel execute,G-2,6407,AAARnXAAAAAAb/IAAA,AAARnXAAAAAAf85H//,2025-01-09 08:42:15.832868,2025-01-09 08:42:15.835328
parallel execute,G,,,,2025-01-09 08:42:15.824541,2025-01-09 08:42:18.874531
parallel execute,F-1,3580,AAARnWAAAAAAf7yAAA,AAARnWAAAAAAf8PH//,2025-01-09 08:42:12.806159,2025-01-09 08:42:12.807431
parallel execute,F-2,6420,AAARnWAAAAAAb/AAAA,AAARnWAAAAAAf7xH//,2025-01-09 08:42:12.802683,2025-01-09 08:42:12.805836
parallel execute,F,,,,2025-01-09 08:42:12.794543,2025-01-09 08:42:15.824485
parallel execute,E-1,3567,AAARnVAAAAAAf6qAAA,AAARnVAAAAAAf7HH//,2025-01-09 08:42:09.765789,2025-01-09 08:42:09.767128
parallel execute,E-2,6433,AAARnVAAAAAAb+4AAA,AAARnVAAAAAAf6pH//,2025-01-09 08:42:09.762850,2025-01-09 08:42:09.765470
parallel execute,E,,,,2025-01-09 08:42:09.754580,2025-01-09 08:42:12.794486
parallel execute,D-1,3585,AAARnUAAAAAAcDiAAA,AAARnUAAAAAAcD/H//,2025-01-09 08:42:06.725985,2025-01-09 08:42:06.727022
parallel execute,D-2,6415,AAARnUAAAAAAb+wAAA,AAARnUAAAAAAcDhH//,2025-01-09 08:42:06.722776,2025-01-09 08:42:06.725638
parallel execute,D,,,,2025-01-09 08:42:06.714661,2025-01-09 08:42:09.754513
parallel execute,C-1,3577,AAARnTAAAAAAcCqAAA,AAARnTAAAAAAf3/H//,2025-01-09 08:42:03.675580,2025-01-09 08:42:03.677067
parallel execute,C-2,6423,AAARnTAAAAAAb+oAAA,AAARnTAAAAAAcCpH//,2025-01-09 08:42:03.672479,2025-01-09 08:42:03.675206
parallel execute,C,,,,2025-01-09 08:42:03.664707,2025-01-09 08:42:06.714603
parallel execute,B-1,3576,AAARnSAAAAAAf3SAAA,AAARnSAAAAAAf3vH//,2025-01-09 08:42:00.636621,2025-01-09 08:42:00.637885
parallel execute,B-2,6424,AAARnSAAAAAAb+IAAA,AAARnSAAAAAAf3RH//,2025-01-09 08:42:00.633579,2025-01-09 08:42:00.636260
parallel execute,B,,,,2025-01-09 08:42:00.624662,2025-01-09 08:42:03.664644
parallel execute,A-1,3570,AAARnRAAAAAAcECAAA,AAARnRAAAAAAf2nH//,2025-01-09 08:41:57.611626,2025-01-09 08:41:57.613073
parallel execute,A-2,6430,AAARnRAAAAAACfwAAA,AAARnRAAAAAAcEBH//,2025-01-09 08:41:57.608993,2025-01-09 08:41:57.611282
parallel execute,A,,,,2025-01-09 08:41:57.362025,2025-01-09 08:42:00.624581
parallel execute,ALL,,,,2025-01-09 08:41:57.362025,2025-01-09 08:42:21.904639

