script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,87673,AAARohAAAAAAgK6AAA,AAARohAAAAAAgVWH//,2025-01-17 09:18:17.572028,2025-01-17 09:18:17.627169
parallel execute,A,87664,AAARohAAAAAAgVXAAA,AAARohAAAAAAgfzH//,2025-01-17 09:18:17.601069,2025-01-17 09:18:17.719249
parallel execute,A,87649,AAARohAAAAAAgf0AAA,AAARohAAAAAAgqQH//,2025-01-17 09:18:17.627548,2025-01-17 09:18:17.746969
parallel execute,A,87662,AAARohAAAAAAgqRAAA,AAARohAAAAAAg0tH//,2025-01-17 09:18:17.719771,2025-01-17 09:18:17.840655
parallel execute,A,87636,AAARohAAAAAAg0uAAA,AAARohAAAAAAg/KH//,2025-01-17 09:18:17.747364,2025-01-17 09:18:17.867899
parallel execute,A,87654,AAARohAAAAAAg/LAAA,AAARohAAAAAAhJnH//,2025-01-17 09:18:17.841057,2025-01-17 09:18:17.953911
parallel execute,A,87743,AAARohAAAAAAhJoAAA,AAARohAAAAAAhUEH//,2025-01-17 09:18:17.868272,2025-01-17 09:18:17.976819
parallel execute,A,87687,AAARohAAAAAAheiAAA,AAARohAAAAAAho+H//,2025-01-17 09:18:17.977281,2025-01-17 09:18:18.040225
parallel execute,A,35682,AAARohAAAAAAho/AAA,AAARohAAAAAAht/H//,2025-01-17 09:18:18.040683,2025-01-17 09:18:18.088338
parallel execute,A,87679,AAARohAAAAAAhUFAAA,AAARohAAAAAAhehH//,2025-01-17 09:18:17.954309,2025-01-17 09:18:18.091859
parallel execute,ALL,,,,2025-01-17 09:18:17.480600,2025-01-17 09:18:20.518227
parallel execute,A,87591,AAARohAAAAAACfwAAA,AAARohAAAAAAgAcH//,2025-01-17 09:18:17.495797,2025-01-17 09:18:17.534009
parallel execute,A,87680,AAARohAAAAAAgAdAAA,AAARohAAAAAAgK5H//,2025-01-17 09:18:17.534423,2025-01-17 09:18:17.571680
