script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,52972,AAARohAAAAAAgCoAAA,AAARohAAAAAAgI7H//,2025-01-17 09:19:41.813118,2025-01-17 09:19:41.834905
parallel execute,A,52929,AAARohAAAAAAgI8AAA,AAARohAAAAAAgPPH//,2025-01-17 09:19:41.835233,2025-01-17 09:19:41.857308
parallel execute,A,52938,AAARohAAAAAAgPQAAA,AAARohAAAAAAgVjH//,2025-01-17 09:19:41.857649,2025-01-17 09:19:41.899419
parallel execute,A,52937,AAARohAAAAAAgVkAAA,AAARohAAAAAAgb3H//,2025-01-17 09:19:41.871168,2025-01-17 09:19:41.939065
parallel execute,A,52965,AAARohAAAAAAgb4AAA,AAARohAAAAAAgiLH//,2025-01-17 09:19:41.899780,2025-01-17 09:19:41.966182
parallel execute,A,52901,AAARohAAAAAAgiMAAA,AAARohAAAAAAgofH//,2025-01-17 09:19:41.939448,2025-01-17 09:19:42.009410
parallel execute,A,52929,AAARohAAAAAAgogAAA,AAARohAAAAAAguzH//,2025-01-17 09:19:41.966551,2025-01-17 09:19:42.036255
parallel execute,A,52936,AAARohAAAAAAgu0AAA,AAARohAAAAAAg1HH//,2025-01-17 09:19:42.009753,2025-01-17 09:19:42.080105
parallel execute,A,52914,AAARohAAAAAAg1IAAA,AAARohAAAAAAg7bH//,2025-01-17 09:19:42.036592,2025-01-17 09:19:42.109893
parallel execute,A,52923,AAARohAAAAAAg7cAAA,AAARohAAAAAAhBvH//,2025-01-17 09:19:42.080459,2025-01-17 09:19:42.154493
parallel execute,A,52932,AAARohAAAAAAhBwAAA,AAARohAAAAAAhIDH//,2025-01-17 09:19:42.110384,2025-01-17 09:19:42.182892
parallel execute,A,52964,AAARohAAAAAAhIEAAA,AAARohAAAAAAhOXH//,2025-01-17 09:19:42.154871,2025-01-17 09:19:42.222337
parallel execute,A,53021,AAARohAAAAAAhOYAAA,AAARohAAAAAAhUrH//,2025-01-17 09:19:42.183264,2025-01-17 09:19:42.252503
parallel execute,A,52901,AAARohAAAAAAhUsAAA,AAARohAAAAAAha/H//,2025-01-17 09:19:42.222695,2025-01-17 09:19:42.295093
parallel execute,A,52963,AAARohAAAAAAhbAAAA,AAARohAAAAAAhhTH//,2025-01-17 09:19:42.252971,2025-01-17 09:19:42.323403
parallel execute,A,52989,AAARohAAAAAAhhUAAA,AAARohAAAAAAhnnH//,2025-01-17 09:19:42.295471,2025-01-17 09:19:42.366168
parallel execute,A,0,AAARohAAAAAAht8AAA,AAARohAAAAAAht/H//,2025-01-17 09:19:42.366527,2025-01-17 09:19:42.366601
parallel execute,A,47080,AAARohAAAAAAhnoAAA,AAARohAAAAAAht7H//,2025-01-17 09:19:42.323757,2025-01-17 09:19:42.373274
parallel execute,A,52827,AAARohAAAAAACfwAAA,AAARohAAAAAAf8TH//,2025-01-17 09:19:41.766332,2025-01-17 09:19:41.790064
parallel execute,A,52979,AAARohAAAAAAf8UAAA,AAARohAAAAAAgCnH//,2025-01-17 09:19:41.790541,2025-01-17 09:19:41.812786
parallel execute,ALL,,,,2025-01-17 09:19:41.718852,2025-01-17 09:19:44.838088
