script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,22681,AAARohAAAAAAguxAAA,AAARohAAAAAAgxdH//,2025-01-17 09:21:45.567575,2025-01-17 09:21:45.596332
parallel execute,A,22674,AAARohAAAAAAgxeAAA,AAARohAAAAAAg0KH//,2025-01-17 09:21:45.584265,2025-01-17 09:21:45.613675
parallel execute,A,22634,AAARohAAAAAAg0LAAA,AAARohAAAAAAg23H//,2025-01-17 09:21:45.596807,2025-01-17 09:21:45.625662
parallel execute,A,22682,AAARohAAAAAAg24AAA,AAARohAAAAAAg5kH//,2025-01-17 09:21:45.614027,2025-01-17 09:21:45.642989
parallel execute,A,22641,AAARohAAAAAAg5lAAA,AAARohAAAAAAg8RH//,2025-01-17 09:21:45.625993,2025-01-17 09:21:45.655346
parallel execute,A,22686,AAARohAAAAAAg8SAAA,AAARohAAAAAAg++H//,2025-01-17 09:21:45.643322,2025-01-17 09:21:45.673666
parallel execute,A,22647,AAARohAAAAAAg+/AAA,AAARohAAAAAAhBrH//,2025-01-17 09:21:45.655676,2025-01-17 09:21:45.684545
parallel execute,A,22656,AAARohAAAAAAhBsAAA,AAARohAAAAAAhEYH//,2025-01-17 09:21:45.674018,2025-01-17 09:21:45.703985
parallel execute,A,22680,AAARohAAAAAAhEZAAA,AAARohAAAAAAhHFH//,2025-01-17 09:21:45.684865,2025-01-17 09:21:45.713671
parallel execute,A,22680,AAARohAAAAAAhHGAAA,AAARohAAAAAAhJyH//,2025-01-17 09:21:45.704356,2025-01-17 09:21:45.732519
parallel execute,A,22659,AAARohAAAAAAhJzAAA,AAARohAAAAAAhMfH//,2025-01-17 09:21:45.714011,2025-01-17 09:21:45.742649
parallel execute,A,22701,AAARohAAAAAAhMgAAA,AAARohAAAAAAhPMH//,2025-01-17 09:21:45.732891,2025-01-17 09:21:45.763408
parallel execute,A,22730,AAARohAAAAAAhPNAAA,AAARohAAAAAAhR5H//,2025-01-17 09:21:45.743014,2025-01-17 09:21:45.775557
parallel execute,A,22677,AAARohAAAAAAhR6AAA,AAARohAAAAAAhUmH//,2025-01-17 09:21:45.763739,2025-01-17 09:21:45.792884
parallel execute,A,22660,AAARohAAAAAAhUnAAA,AAARohAAAAAAhXTH//,2025-01-17 09:21:45.775887,2025-01-17 09:21:45.804885
parallel execute,A,22637,AAARohAAAAAAhXUAAA,AAARohAAAAAAhaAH//,2025-01-17 09:21:45.793223,2025-01-17 09:21:45.823248
parallel execute,A,22717,AAARohAAAAAAhaBAAA,AAARohAAAAAAhctH//,2025-01-17 09:21:45.805238,2025-01-17 09:21:45.835735
parallel execute,A,22673,AAARohAAAAAAhcuAAA,AAARohAAAAAAhfaH//,2025-01-17 09:21:45.823580,2025-01-17 09:21:45.852921
parallel execute,A,22641,AAARohAAAAAAhfbAAA,AAARohAAAAAAhiHH//,2025-01-17 09:21:45.836061,2025-01-17 09:21:45.863988
parallel execute,A,22684,AAARohAAAAAAhiIAAA,AAARohAAAAAAhk0H//,2025-01-17 09:21:45.853250,2025-01-17 09:21:45.882136
parallel execute,A,22706,AAARohAAAAAAhk1AAA,AAARohAAAAAAhnhH//,2025-01-17 09:21:45.864308,2025-01-17 09:21:45.885782
parallel execute,ALL,,,,2025-01-17 09:21:45.179919,2025-01-17 09:21:48.277959
parallel execute,A,22660,AAARohAAAAAAcD9AAA,AAARohAAAAAAf7ZH//,2025-01-17 09:21:45.230777,2025-01-17 09:21:45.261851
parallel execute,A,22559,AAARohAAAAAACfwAAA,AAARohAAAAAAcD8H//,2025-01-17 09:21:45.230777,2025-01-17 09:21:45.262016
