script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,21374,AAARohAAAAAAf9pAAA,AAARohAAAAAAgALH//,2025-01-17 09:21:16.373023,2025-01-17 09:21:16.401179
parallel execute,A,21387,AAARohAAAAAAf7GAAA,AAARohAAAAAAf9oH//,2025-01-17 09:21:16.372913,2025-01-17 09:21:16.401488
parallel execute,A,21361,AAARohAAAAAAgAMAAA,AAARohAAAAAAgCuH//,2025-01-17 09:21:16.401497,2025-01-17 09:21:16.430186
parallel execute,A,21357,AAARohAAAAAAgCvAAA,AAARohAAAAAAgFRH//,2025-01-17 09:21:16.401794,2025-01-17 09:21:16.430708
parallel execute,A,21388,AAARohAAAAAAgFSAAA,AAARohAAAAAAgH0H//,2025-01-17 09:21:16.430503,2025-01-17 09:21:16.455337
parallel execute,A,21358,AAARohAAAAAAgH1AAA,AAARohAAAAAAgKXH//,2025-01-17 09:21:16.431006,2025-01-17 09:21:16.457606
parallel execute,A,21352,AAARohAAAAAAgKYAAA,AAARohAAAAAAgM6H//,2025-01-17 09:21:16.455686,2025-01-17 09:21:16.482563
parallel execute,A,21362,AAARohAAAAAAgM7AAA,AAARohAAAAAAgPdH//,2025-01-17 09:21:16.457903,2025-01-17 09:21:16.484952
parallel execute,A,21362,AAARohAAAAAAgPeAAA,AAARohAAAAAAgSAH//,2025-01-17 09:21:16.482879,2025-01-17 09:21:16.512022
parallel execute,A,21361,AAARohAAAAAAgSBAAA,AAARohAAAAAAgUjH//,2025-01-17 09:21:16.485266,2025-01-17 09:21:16.512931
parallel execute,A,21347,AAARohAAAAAAgUkAAA,AAARohAAAAAAgXGH//,2025-01-17 09:21:16.512336,2025-01-17 09:21:16.541265
parallel execute,A,21370,AAARohAAAAAAgXHAAA,AAARohAAAAAAgZpH//,2025-01-17 09:21:16.513251,2025-01-17 09:21:16.542334
parallel execute,A,21356,AAARohAAAAAAgZqAAA,AAARohAAAAAAgcMH//,2025-01-17 09:21:16.541580,2025-01-17 09:21:16.568312
parallel execute,A,21355,AAARohAAAAAAgcNAAA,AAARohAAAAAAgevH//,2025-01-17 09:21:16.542640,2025-01-17 09:21:16.568786
parallel execute,A,21377,AAARohAAAAAAgewAAA,AAARohAAAAAAghSH//,2025-01-17 09:21:16.568631,2025-01-17 09:21:16.590900
parallel execute,A,21358,AAARohAAAAAAghTAAA,AAARohAAAAAAgj1H//,2025-01-17 09:21:16.569144,2025-01-17 09:21:16.597114
parallel execute,A,21353,AAARohAAAAAAgj2AAA,AAARohAAAAAAgmYH//,2025-01-17 09:21:16.591230,2025-01-17 09:21:16.619136
parallel execute,A,21340,AAARohAAAAAAgmZAAA,AAARohAAAAAAgo7H//,2025-01-17 09:21:16.597474,2025-01-17 09:21:16.625171
parallel execute,A,21333,AAARohAAAAAAgo8AAA,AAARohAAAAAAgreH//,2025-01-17 09:21:16.619467,2025-01-17 09:21:16.647150
