script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,6541,AAARohAAAAAAhCkAAA,AAARohAAAAAAhDVH//,2025-01-17 09:23:27.513262,2025-01-17 09:23:27.522950
parallel execute,A,6547,AAARohAAAAAAhDWAAA,AAARohAAAAAAhEHH//,2025-01-17 09:23:27.519941,2025-01-17 09:23:27.528219
parallel execute,A,6539,AAARohAAAAAAhEIAAA,AAARohAAAAAAhE5H//,2025-01-17 09:23:27.523449,2025-01-17 09:23:27.530526
parallel execute,A,6567,AAARohAAAAAAhE6AAA,AAARohAAAAAAhFrH//,2025-01-17 09:23:27.528643,2025-01-17 09:23:27.536196
parallel execute,A,6554,AAARohAAAAAAhFsAAA,AAARohAAAAAAhGdH//,2025-01-17 09:23:27.530999,2025-01-17 09:23:27.538762
parallel execute,A,6554,AAARohAAAAAAhGeAAA,AAARohAAAAAAhHPH//,2025-01-17 09:23:27.536627,2025-01-17 09:23:27.544716
parallel execute,A,6545,AAARohAAAAAAhHQAAA,AAARohAAAAAAhIBH//,2025-01-17 09:23:27.539141,2025-01-17 09:23:27.546681
parallel execute,A,6569,AAARohAAAAAAhICAAA,AAARohAAAAAAhIzH//,2025-01-17 09:23:27.545142,2025-01-17 09:23:27.549236
parallel execute,A,6557,AAARohAAAAAAhI0AAA,AAARohAAAAAAhJlH//,2025-01-17 09:23:27.549811,2025-01-17 09:23:27.552241
parallel execute,A,6560,AAARohAAAAAAhJmAAA,AAARohAAAAAAhKXH//,2025-01-17 09:23:27.552612,2025-01-17 09:23:27.555242
parallel execute,A,6545,AAARohAAAAAAhKYAAA,AAARohAAAAAAhLJH//,2025-01-17 09:23:27.555610,2025-01-17 09:23:27.584582
parallel execute,A,6540,AAARohAAAAAAhLKAAA,AAARohAAAAAAhL7H//,2025-01-17 09:23:27.576534,2025-01-17 09:23:27.584869
parallel execute,A,6546,AAARohAAAAAAhL8AAA,AAARohAAAAAAhMtH//,2025-01-17 09:23:27.585012,2025-01-17 09:23:27.592550
parallel execute,A,6568,AAARohAAAAAAhMuAAA,AAARohAAAAAAhNfH//,2025-01-17 09:23:27.585305,2025-01-17 09:23:27.593080
parallel execute,A,6555,AAARohAAAAAAhNgAAA,AAARohAAAAAAhORH//,2025-01-17 09:23:27.592965,2025-01-17 09:23:27.599552
parallel execute,A,6565,AAARohAAAAAAhOSAAA,AAARohAAAAAAhPDH//,2025-01-17 09:23:27.593444,2025-01-17 09:23:27.600710
parallel execute,A,6566,AAARohAAAAAAhPEAAA,AAARohAAAAAAhP1H//,2025-01-17 09:23:27.599972,2025-01-17 09:23:27.608611
parallel execute,A,6570,AAARohAAAAAAhP2AAA,AAARohAAAAAAhQnH//,2025-01-17 09:23:27.601096,2025-01-17 09:23:27.609169
parallel execute,A,6571,AAARohAAAAAAhQoAAA,AAARohAAAAAAhRZH//,2025-01-17 09:23:27.609016,2025-01-17 09:23:27.615420
parallel execute,A,6557,AAARohAAAAAAhRaAAA,AAARohAAAAAAhSLH//,2025-01-17 09:23:27.609559,2025-01-17 09:23:27.618375
parallel execute,A,6563,AAARohAAAAAAhSMAAA,AAARohAAAAAAhS9H//,2025-01-17 09:23:27.615849,2025-01-17 09:23:27.623955
parallel execute,A,6553,AAARohAAAAAAhS+AAA,AAARohAAAAAAhTvH//,2025-01-17 09:23:27.618747,2025-01-17 09:23:27.626052
parallel execute,A,6556,AAARohAAAAAAhTwAAA,AAARohAAAAAAhUhH//,2025-01-17 09:23:27.624394,2025-01-17 09:23:27.632077
parallel execute,A,6549,AAARohAAAAAAhUiAAA,AAARohAAAAAAhVTH//,2025-01-17 09:23:27.626490,2025-01-17 09:23:27.634321
parallel execute,A,6541,AAARohAAAAAAhVUAAA,AAARohAAAAAAhWFH//,2025-01-17 09:23:27.632464,2025-01-17 09:23:27.640632
parallel execute,A,6569,AAARohAAAAAAhWGAAA,AAARohAAAAAAhW3H//,2025-01-17 09:23:27.634794,2025-01-17 09:23:27.642916
parallel execute,A,6533,AAARohAAAAAAhW4AAA,AAARohAAAAAAhXpH//,2025-01-17 09:23:27.641014,2025-01-17 09:23:27.648001
parallel execute,A,6543,AAARohAAAAAAhXqAAA,AAARohAAAAAAhYbH//,2025-01-17 09:23:27.643296,2025-01-17 09:23:27.650896
parallel execute,A,6527,AAARohAAAAAAhYcAAA,AAARohAAAAAAhZNH//,2025-01-17 09:23:27.648409,2025-01-17 09:23:27.656893
parallel execute,A,6551,AAARohAAAAAAhZOAAA,AAARohAAAAAAhZ/H//,2025-01-17 09:23:27.651371,2025-01-17 09:23:27.659457
parallel execute,A,6561,AAARohAAAAAAhaAAAA,AAARohAAAAAAhaxH//,2025-01-17 09:23:27.657291,2025-01-17 09:23:27.665982
parallel execute,A,6559,AAARohAAAAAAhayAAA,AAARohAAAAAAhbjH//,2025-01-17 09:23:27.659839,2025-01-17 09:23:27.666641
parallel execute,A,6589,AAARohAAAAAAhbkAAA,AAARohAAAAAAhcVH//,2025-01-17 09:23:27.666418,2025-01-17 09:23:27.672905
parallel execute,A,6550,AAARohAAAAAAhcWAAA,AAARohAAAAAAhdHH//,2025-01-17 09:23:27.667057,2025-01-17 09:23:27.675534
parallel execute,A,6547,AAARohAAAAAAhdIAAA,AAARohAAAAAAhd5H//,2025-01-17 09:23:27.673356,2025-01-17 09:23:27.680907
parallel execute,A,6558,AAARohAAAAAAhd6AAA,AAARohAAAAAAherH//,2025-01-17 09:23:27.675914,2025-01-17 09:23:27.683727
parallel execute,A,6548,AAARohAAAAAAhesAAA,AAARohAAAAAAhfdH//,2025-01-17 09:23:27.681327,2025-01-17 09:23:27.688814
parallel execute,A,6536,AAARohAAAAAAhfeAAA,AAARohAAAAAAhgPH//,2025-01-17 09:23:27.684122,2025-01-17 09:23:27.691247
parallel execute,A,6553,AAARohAAAAAAhgQAAA,AAARohAAAAAAhhBH//,2025-01-17 09:23:27.689258,2025-01-17 09:23:27.697224
parallel execute,A,6543,AAARohAAAAAAhhCAAA,AAARohAAAAAAhhzH//,2025-01-17 09:23:27.691619,2025-01-17 09:23:27.700047
parallel execute,A,6555,AAARohAAAAAAhh0AAA,AAARohAAAAAAhilH//,2025-01-17 09:23:27.697722,2025-01-17 09:23:27.706284
parallel execute,A,6545,AAARohAAAAAAhimAAA,AAARohAAAAAAhjXH//,2025-01-17 09:23:27.700470,2025-01-17 09:23:27.709505
parallel execute,A,6572,AAARohAAAAAAhjYAAA,AAARohAAAAAAhkJH//,2025-01-17 09:23:27.706699,2025-01-17 09:23:27.714840
