script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,24915,AAARohAAAAAAf78AAA,AAARohAAAAAAf+5H//,2025-01-17 09:20:50.364909,2025-01-17 09:20:50.397701
parallel execute,A,24920,AAARohAAAAAAf+6AAA,AAARohAAAAAAgB3H//,2025-01-17 09:20:50.365441,2025-01-17 09:20:50.397892
parallel execute,A,24888,AAARohAAAAAAgB4AAA,AAARohAAAAAAgE1H//,2025-01-17 09:20:50.398041,2025-01-17 09:20:50.432091
parallel execute,A,24932,AAARohAAAAAAgE2AAA,AAARohAAAAAAgHzH//,2025-01-17 09:20:50.398253,2025-01-17 09:20:50.432151
parallel execute,A,24887,AAARohAAAAAAgH0AAA,AAARohAAAAAAgKxH//,2025-01-17 09:20:50.432634,2025-01-17 09:20:50.464868
parallel execute,A,24886,AAARohAAAAAAgKyAAA,AAARohAAAAAAgNvH//,2025-01-17 09:20:50.432671,2025-01-17 09:20:50.465183
parallel execute,A,24913,AAARohAAAAAAgNwAAA,AAARohAAAAAAgQtH//,2025-01-17 09:20:50.465193,2025-01-17 09:20:50.498113
parallel execute,A,24897,AAARohAAAAAAgQuAAA,AAARohAAAAAAgTrH//,2025-01-17 09:20:50.465486,2025-01-17 09:20:50.498659
parallel execute,A,24893,AAARohAAAAAAgTsAAA,AAARohAAAAAAgWpH//,2025-01-17 09:20:50.498457,2025-01-17 09:20:50.530318
parallel execute,A,24899,AAARohAAAAAAgWqAAA,AAARohAAAAAAgZnH//,2025-01-17 09:20:50.499017,2025-01-17 09:20:50.531011
parallel execute,A,24901,AAARohAAAAAAgZoAAA,AAARohAAAAAAgclH//,2025-01-17 09:20:50.530678,2025-01-17 09:20:50.561512
parallel execute,A,24900,AAARohAAAAAAgcmAAA,AAARohAAAAAAgfjH//,2025-01-17 09:20:50.531362,2025-01-17 09:20:50.561972
parallel execute,A,24911,AAARohAAAAAAgfkAAA,AAARohAAAAAAgihH//,2025-01-17 09:20:50.561824,2025-01-17 09:20:50.591837
parallel execute,A,24886,AAARohAAAAAAgiiAAA,AAARohAAAAAAglfH//,2025-01-17 09:20:50.562278,2025-01-17 09:20:50.593291
parallel execute,A,24880,AAARohAAAAAAglgAAA,AAARohAAAAAAgodH//,2025-01-17 09:20:50.592191,2025-01-17 09:20:50.624383
parallel execute,A,24864,AAARohAAAAAAgoeAAA,AAARohAAAAAAgrbH//,2025-01-17 09:20:50.593625,2025-01-17 09:20:50.625352
parallel execute,A,24915,AAARohAAAAAAgrcAAA,AAARohAAAAAAguZH//,2025-01-17 09:20:50.624708,2025-01-17 09:20:50.656969
parallel execute,A,24912,AAARohAAAAAAguaAAA,AAARohAAAAAAgxXH//,2025-01-17 09:20:50.625640,2025-01-17 09:20:50.657761
parallel execute,A,24773,AAARohAAAAAACfwAAA,AAARohAAAAAAf2VH//,2025-01-17 09:20:50.330883,2025-01-17 09:20:50.364529
parallel execute,A,24908,AAARohAAAAAAf2WAAA,AAARohAAAAAAf77H//,2025-01-17 09:20:50.331008,2025-01-17 09:20:50.365107
parallel execute,A,24896,AAARohAAAAAAgxYAAA,AAARohAAAAAAg0VH//,2025-01-17 09:20:50.657315,2025-01-17 09:20:50.687718
parallel execute,A,24866,AAARohAAAAAAg0WAAA,AAARohAAAAAAg3TH//,2025-01-17 09:20:50.658158,2025-01-17 09:20:50.688316
parallel execute,A,24901,AAARohAAAAAAg3UAAA,AAARohAAAAAAg6RH//,2025-01-17 09:20:50.688093,2025-01-17 09:20:50.720369
