script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,59636,AAARohAAAAAAgEOAAA,AAARohAAAAAAgLUH//,2025-01-17 09:19:23.361055,2025-01-17 09:19:23.385572
parallel execute,A,59641,AAARohAAAAAAgLVAAA,AAARohAAAAAAgSbH//,2025-01-17 09:19:23.385903,2025-01-17 09:19:23.411447
parallel execute,A,59602,AAARohAAAAAAgScAAA,AAARohAAAAAAgZiH//,2025-01-17 09:19:23.411778,2025-01-17 09:19:23.475533
parallel execute,A,59638,AAARohAAAAAAgZjAAA,AAARohAAAAAAggpH//,2025-01-17 09:19:23.420995,2025-01-17 09:19:23.499928
parallel execute,A,59624,AAARohAAAAAAggqAAA,AAARohAAAAAAgnwH//,2025-01-17 09:19:23.475883,2025-01-17 09:19:23.555424
parallel execute,A,59584,AAARohAAAAAAgnxAAA,AAARohAAAAAAgu3H//,2025-01-17 09:19:23.500324,2025-01-17 09:19:23.578982
parallel execute,A,59605,AAARohAAAAAAgu4AAA,AAARohAAAAAAg1+H//,2025-01-17 09:19:23.555917,2025-01-17 09:19:23.632177
parallel execute,A,59599,AAARohAAAAAAg1/AAA,AAARohAAAAAAg9FH//,2025-01-17 09:19:23.579365,2025-01-17 09:19:23.660340
parallel execute,A,59618,AAARohAAAAAAg9GAAA,AAARohAAAAAAhEMH//,2025-01-17 09:19:23.632549,2025-01-17 09:19:23.714058
parallel execute,A,59642,AAARohAAAAAAhENAAA,AAARohAAAAAAhLTH//,2025-01-17 09:19:23.660695,2025-01-17 09:19:23.740929
parallel execute,A,59699,AAARohAAAAAAhLUAAA,AAARohAAAAAAhSaH//,2025-01-17 09:19:23.714489,2025-01-17 09:19:23.794714
parallel execute,A,59583,AAARohAAAAAAhSbAAA,AAARohAAAAAAhZhH//,2025-01-17 09:19:23.741313,2025-01-17 09:19:23.819822
parallel execute,A,59529,AAARohAAAAAACfwAAA,AAARohAAAAAAf9GH//,2025-01-17 09:19:23.309437,2025-01-17 09:19:23.335303
parallel execute,A,59644,AAARohAAAAAAf9HAAA,AAARohAAAAAAgENH//,2025-01-17 09:19:23.335698,2025-01-17 09:19:23.360715
parallel execute,A,59657,AAARohAAAAAAhZiAAA,AAARohAAAAAAhgoH//,2025-01-17 09:19:23.795056,2025-01-17 09:19:23.873141
parallel execute,A,59667,AAARohAAAAAAhgpAAA,AAARohAAAAAAhnvH//,2025-01-17 09:19:23.820189,2025-01-17 09:19:23.894996
parallel execute,A,46032,AAARohAAAAAAhnwAAA,AAARohAAAAAAht/H//,2025-01-17 09:19:23.873502,2025-01-17 09:19:23.907640
parallel execute,ALL,,,,2025-01-17 09:19:23.293288,2025-01-17 09:19:26.358187
