script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,H-1,3578,AAARnYAAAAAAf+CAAA,AAARnYAAAAAAf+fH//,2025-01-09 12:17:48.545022,2025-01-09 12:17:48.546133
parallel execute,H-2,6422,AAARnYAAAAAAb/QAAA,AAARnYAAAAAAf+BH//,2025-01-09 12:17:48.536736,2025-01-09 12:17:48.544661
parallel execute,H,,,,2025-01-09 12:17:48.526929,2025-01-09 12:17:51.566904
parallel execute,G-1,3593,AAARnXAAAAAAf86AAA,AAARnXAAAAAAf9XH//,2025-01-09 12:17:45.507096,2025-01-09 12:17:45.508202
parallel execute,G-2,6407,AAARnXAAAAAAb/IAAA,AAARnXAAAAAAf85H//,2025-01-09 12:17:45.500172,2025-01-09 12:17:45.506722
parallel execute,G,,,,2025-01-09 12:17:45.487180,2025-01-09 12:17:48.526854
parallel execute,F-1,3580,AAARnWAAAAAAf7yAAA,AAARnWAAAAAAf8PH//,2025-01-09 12:17:42.465226,2025-01-09 12:17:42.466397
parallel execute,F-2,6420,AAARnWAAAAAAb/AAAA,AAARnWAAAAAAf7xH//,2025-01-09 12:17:42.456913,2025-01-09 12:17:42.464872
parallel execute,F,,,,2025-01-09 12:17:42.447077,2025-01-09 12:17:45.487128
parallel execute,E-1,3567,AAARnVAAAAAAf6qAAA,AAARnVAAAAAAf7HH//,2025-01-09 12:17:39.566057,2025-01-09 12:17:39.568755
parallel execute,E-2,6433,AAARnVAAAAAAb+4AAA,AAARnVAAAAAAf6pH//,2025-01-09 12:17:39.512958,2025-01-09 12:17:39.520008
parallel execute,E,,,,2025-01-09 12:17:39.407079,2025-01-09 12:17:42.447010
parallel execute,D-1,3585,AAARnUAAAAAAcDiAAA,AAARnUAAAAAAcD/H//,2025-01-09 12:17:36.385182,2025-01-09 12:17:36.386176
parallel execute,D-2,6415,AAARnUAAAAAAb+wAAA,AAARnUAAAAAAcDhH//,2025-01-09 12:17:36.377457,2025-01-09 12:17:36.384831
parallel execute,D,,,,2025-01-09 12:17:36.367157,2025-01-09 12:17:39.407015
parallel execute,C-1,3577,AAARnTAAAAAAcCqAAA,AAARnTAAAAAAf3/H//,2025-01-09 12:17:33.441480,2025-01-09 12:17:33.451760
parallel execute,C-2,6423,AAARnTAAAAAAb+oAAA,AAARnTAAAAAAcCpH//,2025-01-09 12:17:33.441030,2025-01-09 12:17:33.452824
parallel execute,C,,,,2025-01-09 12:17:33.327076,2025-01-09 12:17:36.367097
parallel execute,B-1,3576,AAARnSAAAAAAf3SAAA,AAARnSAAAAAAf3vH//,2025-01-09 12:17:30.329728,2025-01-09 12:17:30.336032
parallel execute,B-2,6424,AAARnSAAAAAAb+IAAA,AAARnSAAAAAAf3RH//,2025-01-09 12:17:30.329716,2025-01-09 12:17:30.336957
parallel execute,B,,,,2025-01-09 12:17:30.287104,2025-01-09 12:17:33.327023
parallel execute,A-1,3570,AAARnRAAAAAAcECAAA,AAARnRAAAAAAf2nH//,2025-01-09 12:17:27.262044,2025-01-09 12:17:27.271578
parallel execute,A-2,6430,AAARnRAAAAAACfwAAA,AAARnRAAAAAAcEBH//,2025-01-09 12:17:27.261466,2025-01-09 12:17:27.270923
parallel execute,A,,,,2025-01-09 12:17:26.858943,2025-01-09 12:17:30.287041
parallel execute,ALL,,,,2025-01-09 12:17:26.858943,2025-01-09 12:17:51.567249
