script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
sequential,A,2000000,,,2025-01-13 19:49:33.905095,2025-01-13 19:49:34.777575
sequential,B,2000000,,,2025-01-13 19:49:34.777661,2025-01-13 19:49:35.835036
sequential,C,2000000,,,2025-01-13 19:49:35.835082,2025-01-13 19:49:36.837740
sequential,D,2000000,,,2025-01-13 19:49:36.837785,2025-01-13 19:49:37.880012
sequential,E,2000000,,,2025-01-13 19:49:37.880081,2025-01-13 19:49:38.854234
sequential,F,2000000,,,2025-01-13 19:49:38.854296,2025-01-13 19:49:39.844829
sequential,G,2000000,,,2025-01-13 19:49:39.844912,2025-01-13 19:49:41.236771
sequential,H,2000000,,,2025-01-13 19:49:41.236839,2025-01-13 19:49:42.159986
sequential,ALL,,,,2025-01-13 19:49:33.905095,2025-01-13 19:49:42.160382
