script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
sequential,A,10000,,,2025-01-06 15:49:57.630938,2025-01-06 15:49:57.634996
sequential,B,10000,,,2025-01-06 15:49:57.635016,2025-01-06 15:49:57.639498
sequential,C,10000,,,2025-01-06 15:49:57.639517,2025-01-06 15:49:57.644209
sequential,D,10000,,,2025-01-06 15:49:57.644227,2025-01-06 15:49:57.648599
sequential,E,10000,,,2025-01-06 15:49:57.648616,2025-01-06 15:49:57.653282
sequential,F,10000,,,2025-01-06 15:49:57.653299,2025-01-06 15:49:57.658062
sequential,G,10000,,,2025-01-06 15:49:57.658079,2025-01-06 15:49:57.662233
sequential,H,10000,,,2025-01-06 15:49:57.662250,2025-01-06 15:49:57.666493
sequential,ALL,,,,2025-01-06 15:49:57.630938,2025-01-06 15:49:57.666522


