script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
scheduler,A,100000,,,2025-01-10 09:26:02.130404,2025-01-10 09:26:02.173404
scheduler,C,100000,,,2025-01-10 09:26:02.243987,2025-01-10 09:26:02.750057
scheduler,B,100000,,,2025-01-10 09:26:02.243988,2025-01-10 09:26:02.813929
scheduler,D,100000,,,2025-01-10 09:26:02.245390,2025-01-10 09:26:02.672710
scheduler,F,100000,,,2025-01-10 09:26:02.245515,2025-01-10 09:26:02.815108
scheduler,E,100000,,,2025-01-10 09:26:02.245994,2025-01-10 09:26:02.559732
scheduler,G,100000,,,2025-01-10 09:26:02.246128,2025-01-10 09:26:02.802950
scheduler,H,100000,,,2025-01-10 09:26:02.246563,2025-01-10 09:26:02.706084
scheduler,ALL,,,,2025-01-10 09:26:02.130404,2025-01-10 09:26:02.815108
