script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
scheduler,C,2000000,,,2025-01-13 19:50:44.618357,2025-01-13 19:50:57.196103
scheduler,F,2000000,,,2025-01-13 19:50:44.618464,2025-01-13 19:50:56.612609
scheduler,A,2000000,,,2025-01-13 19:50:44.622713,2025-01-13 19:50:56.927564
scheduler,D,2000000,,,2025-01-13 19:50:44.624885,2025-01-13 19:50:57.061803
scheduler,B,2000000,,,2025-01-13 19:50:44.632016,2025-01-13 19:50:56.906714
scheduler,G,2000000,,,2025-01-13 19:50:44.634107,2025-01-13 19:50:56.992353
scheduler,E,2000000,,,2025-01-13 19:50:44.646069,2025-01-13 19:50:57.213813
scheduler,H,2000000,,,2025-01-13 19:50:44.652766,2025-01-13 19:50:56.785130
scheduler,ALL,,,,2025-01-13 19:50:44.618357,2025-01-13 19:50:57.213813
