script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
scheduler,G,100000,,,2025-01-09 16:59:44.420900,2025-01-09 16:59:44.876879
scheduler,B,100000,,,2025-01-09 16:59:44.421190,2025-01-09 16:59:44.996520
scheduler,C,100000,,,2025-01-09 16:59:44.421587,2025-01-09 16:59:44.893888
scheduler,D,100000,,,2025-01-09 16:59:44.421813,2025-01-09 16:59:44.918266
scheduler,E,100000,,,2025-01-09 16:59:44.422464,2025-01-09 16:59:44.951973
scheduler,H,100000,,,2025-01-09 16:59:44.422840,2025-01-09 16:59:44.976928
scheduler,A,100000,,,2025-01-09 16:59:44.423363,2025-01-09 16:59:44.996444
scheduler,F,100000,,,2025-01-09 16:59:44.423934,2025-01-09 16:59:45.003033
scheduler,ALL,,,,2025-01-09 16:59:44.420900,2025-01-09 16:59:45.003033
