script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,H-1,3578,AAARnYAAAAAAf+CAAA,AAARnYAAAAAAf+fH//,2025-01-09 12:47:53.060133,2025-01-09 12:47:53.065168
parallel execute,H-2,6422,AAARnYAAAAAAb/QAAA,AAARnYAAAAAAf+BH//,2025-01-09 12:47:53.060041,2025-01-09 12:47:53.066318
parallel execute,H,,,,2025-01-09 12:47:53.008540,2025-01-09 12:47:56.047207
parallel execute,G-1,3593,AAARnXAAAAAAf86AAA,AAARnXAAAAAAf9XH//,2025-01-09 12:47:49.978327,2025-01-09 12:47:49.979559
parallel execute,G-2,6407,AAARnXAAAAAAb/IAAA,AAARnXAAAAAAf85H//,2025-01-09 12:47:49.975333,2025-01-09 12:47:49.977996
parallel execute,G,,,,2025-01-09 12:47:49.967324,2025-01-09 12:47:53.008496
parallel execute,F-1,3580,AAARnWAAAAAAf7yAAA,AAARnWAAAAAAf8PH//,2025-01-09 12:47:46.939972,2025-01-09 12:47:46.941167
parallel execute,F-2,6420,AAARnWAAAAAAb/AAAA,AAARnWAAAAAAf7xH//,2025-01-09 12:47:46.935139,2025-01-09 12:47:46.939629
parallel execute,F,,,,2025-01-09 12:47:46.927371,2025-01-09 12:47:49.967267
parallel execute,E-1,3567,AAARnVAAAAAAf6qAAA,AAARnVAAAAAAf7HH//,2025-01-09 12:47:43.898476,2025-01-09 12:47:43.899792
parallel execute,E-2,6433,AAARnVAAAAAAb+4AAA,AAARnVAAAAAAf6pH//,2025-01-09 12:47:43.895553,2025-01-09 12:47:43.898156
parallel execute,E,,,,2025-01-09 12:47:43.887643,2025-01-09 12:47:46.927313
parallel execute,D-1,3585,AAARnUAAAAAAcDiAAA,AAARnUAAAAAAcD/H//,2025-01-09 12:47:40.858538,2025-01-09 12:47:40.859610
parallel execute,D-2,6415,AAARnUAAAAAAb+wAAA,AAARnUAAAAAAcDhH//,2025-01-09 12:47:40.855445,2025-01-09 12:47:40.858199
parallel execute,D,,,,2025-01-09 12:47:40.847374,2025-01-09 12:47:43.887586
parallel execute,C-1,3577,AAARnTAAAAAAcCqAAA,AAARnTAAAAAAf3/H//,2025-01-09 12:47:37.828162,2025-01-09 12:47:37.829562
parallel execute,C-2,6423,AAARnTAAAAAAb+oAAA,AAARnTAAAAAAcCpH//,2025-01-09 12:47:37.825208,2025-01-09 12:47:37.827855
parallel execute,C,,,,2025-01-09 12:47:37.817379,2025-01-09 12:47:40.847278
parallel execute,B-1,3576,AAARnSAAAAAAf3SAAA,AAARnSAAAAAAf3vH//,2025-01-09 12:47:34.779460,2025-01-09 12:47:34.780722
parallel execute,B-2,6424,AAARnSAAAAAAb+IAAA,AAARnSAAAAAAf3RH//,2025-01-09 12:47:34.775455,2025-01-09 12:47:34.779131
parallel execute,B,,,,2025-01-09 12:47:34.767327,2025-01-09 12:47:37.817319
parallel execute,A-1,3570,AAARnRAAAAAAcECAAA,AAARnRAAAAAAf2nH//,2025-01-09 12:47:31.780265,2025-01-09 12:47:31.786146
parallel execute,A-2,6430,AAARnRAAAAAACfwAAA,AAARnRAAAAAAcEBH//,2025-01-09 12:47:31.780220,2025-01-09 12:47:31.787086
parallel execute,A,,,,2025-01-09 12:47:31.487518,2025-01-09 12:47:34.767260
parallel execute,ALL,,,,2025-01-09 12:47:31.487518,2025-01-09 12:47:56.047271

