script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
scheduler,A,1000000,,,2025-01-11 15:20:48.335665,2025-01-11 15:20:51.375012
scheduler,D,1000000,,,2025-01-11 15:20:48.445023,2025-01-11 15:20:52.335492
scheduler,G,1000000,,,2025-01-11 15:20:48.488857,2025-01-11 15:20:52.301234
scheduler,B,1000000,,,2025-01-11 15:20:48.536687,2025-01-11 15:20:52.176744
scheduler,C,1000000,,,2025-01-11 15:20:48.560977,2025-01-11 15:20:52.313030
scheduler,E,1000000,,,2025-01-11 15:20:48.614524,2025-01-11 15:20:52.324225
scheduler,H,1000000,,,2025-01-11 15:20:48.646821,2025-01-11 15:20:51.994213
scheduler,F,1000000,,,2025-01-11 15:20:48.711031,2025-01-11 15:20:52.230170
scheduler,ALL,,,,2025-01-11 15:20:48.335665,2025-01-11 15:20:52.335492
