script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
sequential,H,10000,,,2025-01-09 08:21:01.521159,2025-01-09 08:21:01.525504
sequential,G,10000,,,2025-01-09 08:21:01.517023,2025-01-09 08:21:01.521142
sequential,F,10000,,,2025-01-09 08:21:01.512301,2025-01-09 08:21:01.517007
sequential,E,10000,,,2025-01-09 08:21:01.507706,2025-01-09 08:21:01.512286
sequential,D,10000,,,2025-01-09 08:21:01.503337,2025-01-09 08:21:01.507689
sequential,C,10000,,,2025-01-09 08:21:01.498627,2025-01-09 08:21:01.503321
sequential,B,10000,,,2025-01-09 08:21:01.494008,2025-01-09 08:21:01.498611
sequential,A,10000,,,2025-01-09 08:21:01.489885,2025-01-09 08:21:01.493987
sequential,ALL,,,,2025-01-09 08:21:01.489885,2025-01-09 08:21:01.525531

