script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
scheduler,C,10000,,,2025-01-09 08:21:31.431063,2025-01-09 08:21:31.436438
scheduler,H,10000,,,2025-01-09 08:21:31.423110,2025-01-09 08:21:31.427635
scheduler,G,10000,,,2025-01-09 08:21:31.412687,2025-01-09 08:21:31.419565
scheduler,F,10000,,,2025-01-09 08:21:31.396751,2025-01-09 08:21:31.415465
scheduler,E,10000,,,2025-01-09 08:21:31.389639,2025-01-09 08:21:31.397611
scheduler,D,10000,,,2025-01-09 08:21:31.383529,2025-01-09 08:21:31.408091
scheduler,B,10000,,,2025-01-09 08:21:31.383507,2025-01-09 08:21:31.390581
scheduler,A,10000,,,2025-01-09 08:21:31.382814,2025-01-09 08:21:31.400376
scheduler,ALL,,,,2025-01-09 08:21:31.382814,2025-01-09 08:21:31.436438

