script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
sequential,A,100,,,2024-10-25 09:33:15.612861,2024-10-25 09:33:15.642803
sequential,B,100,,,2024-10-25 09:33:15.642846,2024-10-25 09:33:15.645777
sequential,C,100,,,2024-10-25 09:33:15.645804,2024-10-25 09:33:15.648802
sequential,D,100,,,2024-10-25 09:33:15.648826,2024-10-25 09:33:15.651776
sequential,E,100,,,2024-10-25 09:33:15.651808,2024-10-25 09:33:15.655218
sequential,F,100,,,2024-10-25 09:33:15.655250,2024-10-25 09:33:15.658358
sequential,G,100,,,2024-10-25 09:33:15.658384,2024-10-25 09:33:15.662474
sequential,H,100,,,2024-10-25 09:33:15.662499,2024-10-25 09:33:15.665892
sequential,All,,,,2024-10-25 09:33:15.612861,2024-10-25 09:33:15.666248
