script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,0,AAARpbAAAAAAyjHAAA,AAARpbAAAAAAyl/H//,2025-01-17 09:37:22.405261,2025-01-17 09:37:22.405355
parallel execute,A,26087,AAARpbAAAAAAyZyAAA,AAARpbAAAAAAyc4H//,2025-01-17 09:37:22.386245,2025-01-17 09:37:22.409518
parallel execute,ALL,,,,2025-01-17 09:37:15.919596,2025-01-17 09:37:25.075388
parallel execute,A,26058,AAARpbAAAAAAt1gAAA,AAARpbAAAAAAt4mH//,2025-01-17 09:37:20.787241,2025-01-17 09:37:20.821460
parallel execute,A,26064,AAARpbAAAAAAt4nAAA,AAARpbAAAAAAt7tH//,2025-01-17 09:37:20.796313,2025-01-17 09:37:20.828889
parallel execute,A,26086,AAARpbAAAAAAt7uAAA,AAARpbAAAAAAt+0H//,2025-01-17 09:37:20.822000,2025-01-17 09:37:20.856942
parallel execute,A,26083,AAARpbAAAAAAt+1AAA,AAARpbAAAAAAuB7H//,2025-01-17 09:37:20.829383,2025-01-17 09:37:20.861666
parallel execute,A,26092,AAARpbAAAAAAuB8AAA,AAARpbAAAAAAuFCH//,2025-01-17 09:37:20.857472,2025-01-17 09:37:20.889535
parallel execute,A,26070,AAARpbAAAAAAuFDAAA,AAARpbAAAAAAuIJH//,2025-01-17 09:37:20.862203,2025-01-17 09:37:20.893735
parallel execute,A,26068,AAARpbAAAAAAuIKAAA,AAARpbAAAAAAuLQH//,2025-01-17 09:37:20.890036,2025-01-17 09:37:20.922136
parallel execute,A,26109,AAARpbAAAAAAuLRAAA,AAARpbAAAAAAuOXH//,2025-01-17 09:37:20.894236,2025-01-17 09:37:20.925232
parallel execute,A,26095,AAARpbAAAAAAuOYAAA,AAARpbAAAAAAuReH//,2025-01-17 09:37:20.922680,2025-01-17 09:37:20.954707
parallel execute,A,26076,AAARpbAAAAAAuRfAAA,AAARpbAAAAAAuUlH//,2025-01-17 09:37:20.925737,2025-01-17 09:37:20.959141
parallel execute,A,26084,AAARpbAAAAAAuUmAAA,AAARpbAAAAAAuXsH//,2025-01-17 09:37:20.955262,2025-01-17 09:37:20.987881
parallel execute,A,26094,AAARpbAAAAAAuXtAAA,AAARpbAAAAAAuazH//,2025-01-17 09:37:20.959625,2025-01-17 09:37:20.995127
parallel execute,A,26058,AAARpbAAAAAAua0AAA,AAARpbAAAAAAud6H//,2025-01-17 09:37:20.988495,2025-01-17 09:37:21.020808
parallel execute,A,26073,AAARpbAAAAAAud7AAA,AAARpbAAAAAAuhBH//,2025-01-17 09:37:20.995630,2025-01-17 09:37:21.028419
parallel execute,A,26075,AAARpbAAAAAAuhCAAA,AAARpbAAAAAAukIH//,2025-01-17 09:37:21.021475,2025-01-17 09:37:21.053625
parallel execute,A,26041,AAARpbAAAAAAukJAAA,AAARpbAAAAAAunPH//,2025-01-17 09:37:21.028999,2025-01-17 09:37:21.060996
parallel execute,A,26097,AAARpbAAAAAAunQAAA,AAARpbAAAAAAuqWH//,2025-01-17 09:37:21.054183,2025-01-17 09:37:21.089758
