script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,46657,AAARpbAAAAAAxqUAAA,AAARpbAAAAAAxv3H//,2025-01-17 09:35:23.559934,2025-01-17 09:35:23.580316
parallel execute,A,46601,AAARpbAAAAAAxv4AAA,AAARpbAAAAAAx1bH//,2025-01-17 09:35:23.580742,2025-01-17 09:35:23.600811
parallel execute,A,46690,AAARpbAAAAAAx1cAAA,AAARpbAAAAAAx6/H//,2025-01-17 09:35:23.601206,2025-01-17 09:35:23.620551
parallel execute,A,46645,AAARpbAAAAAAx7AAAA,AAARpbAAAAAAyAjH//,2025-01-17 09:35:23.620922,2025-01-17 09:35:23.640407
parallel execute,A,46573,AAARpbAAAAAAyAkAAA,AAARpbAAAAAAyGHH//,2025-01-17 09:35:23.640777,2025-01-17 09:35:23.659737
parallel execute,A,46629,AAARpbAAAAAAyLsAAA,AAARpbAAAAAAyRPH//,2025-01-17 09:35:23.660093,2025-01-17 09:35:23.721274
parallel execute,A,46642,AAARpbAAAAAAyGIAAA,AAARpbAAAAAAyLrH//,2025-01-17 09:35:23.659689,2025-01-17 09:35:23.721814
parallel execute,A,46683,AAARpbAAAAAAyRQAAA,AAARpbAAAAAAyWzH//,2025-01-17 09:35:23.721681,2025-01-17 09:35:23.784461
parallel execute,A,46689,AAARpbAAAAAAyW0AAA,AAARpbAAAAAAycXH//,2025-01-17 09:35:23.722200,2025-01-17 09:35:23.785332
parallel execute,A,0,AAARpbAAAAAAyh8AAA,AAARpbAAAAAAyl/H//,2025-01-17 09:35:23.785711,2025-01-17 09:35:23.785788
parallel execute,A,16595,AAARpbAAAAAAycYAAA,AAARpbAAAAAAyh7H//,2025-01-17 09:35:23.784929,2025-01-17 09:35:23.800691
parallel execute,A,46642,AAARpbAAAAAApfcAAA,AAARpbAAAAAApk/H//,2025-01-17 09:35:23.786100,2025-01-17 09:35:23.848085
parallel execute,A,46623,AAARpbAAAAAAplAAAA,AAARpbAAAAAApqjH//,2025-01-17 09:35:23.801074,2025-01-17 09:35:23.862021
parallel execute,A,46619,AAARpbAAAAAApqkAAA,AAARpbAAAAAApwHH//,2025-01-17 09:35:23.848471,2025-01-17 09:35:23.909609
