script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,52496,AAARpbAAAAAApOAAAA,AAARpbAAAAAApUPH//,2025-01-17 09:34:42.579196,2025-01-17 09:34:42.646797
parallel execute,A,52433,AAARpbAAAAAApUQAAA,AAARpbAAAAAApafH//,2025-01-17 09:34:42.592303,2025-01-17 09:34:42.659288
parallel execute,A,52396,AAARpbAAAAAApagAAA,AAARpbAAAAAApgvH//,2025-01-17 09:34:42.647383,2025-01-17 09:34:42.717079
parallel execute,A,52394,AAARpbAAAAAApgwAAA,AAARpbAAAAAApm/H//,2025-01-17 09:34:42.659826,2025-01-17 09:34:42.726133
parallel execute,A,52381,AAARpbAAAAAApnAAAA,AAARpbAAAAAAptPH//,2025-01-17 09:34:42.717636,2025-01-17 09:34:42.786118
parallel execute,A,52415,AAARpbAAAAAAptQAAA,AAARpbAAAAAApzfH//,2025-01-17 09:34:42.726657,2025-01-17 09:34:42.795284
parallel execute,A,52443,AAARpbAAAAAApzgAAA,AAARpbAAAAAAp5vH//,2025-01-17 09:34:42.786697,2025-01-17 09:34:42.856742
parallel execute,A,52400,AAARpbAAAAAAp5wAAA,AAARpbAAAAAAp//H//,2025-01-17 09:34:42.795783,2025-01-17 09:34:42.864304
parallel execute,A,52425,AAARpbAAAAAAqAAAAA,AAARpbAAAAAAqGPH//,2025-01-17 09:34:42.857221,2025-01-17 09:34:42.929588
parallel execute,A,52479,AAARpbAAAAAAqGQAAA,AAARpbAAAAAAqMfH//,2025-01-17 09:34:42.864859,2025-01-17 09:34:42.935234
parallel execute,A,52459,AAARpbAAAAAAqMgAAA,AAARpbAAAAAAqSvH//,2025-01-17 09:34:42.930084,2025-01-17 09:34:42.997963
parallel execute,A,52376,AAARpbAAAAAAqSwAAA,AAARpbAAAAAAqY/H//,2025-01-17 09:34:42.935757,2025-01-17 09:34:43.007290
parallel execute,A,52436,AAARpbAAAAAAqZAAAA,AAARpbAAAAAAqfPH//,2025-01-17 09:34:42.998545,2025-01-17 09:34:43.068188
parallel execute,A,52402,AAARpbAAAAAAqfQAAA,AAARpbAAAAAAqlfH//,2025-01-17 09:34:43.007788,2025-01-17 09:34:43.078408
parallel execute,A,52411,AAARpbAAAAAAqlgAAA,AAARpbAAAAAAqrvH//,2025-01-17 09:34:43.068810,2025-01-17 09:34:43.138079
parallel execute,A,52431,AAARpbAAAAAAqrwAAA,AAARpbAAAAAAqx/H//,2025-01-17 09:34:43.078919,2025-01-17 09:34:43.147111
parallel execute,A,52418,AAARpbAAAAAAqyAAAA,AAARpbAAAAAAq4PH//,2025-01-17 09:34:43.138642,2025-01-17 09:34:43.207807
parallel execute,A,52450,AAARpbAAAAAAq+gAAA,AAARpbAAAAAArEvH//,2025-01-17 09:34:43.208335,2025-01-17 09:34:43.235252
parallel execute,A,52406,AAARpbAAAAAAq4QAAA,AAARpbAAAAAAq+fH//,2025-01-17 09:34:43.147609,2025-01-17 09:34:43.242302
parallel execute,A,52389,AAARpbAAAAAArEwAAA,AAARpbAAAAAArK/H//,2025-01-17 09:34:43.235842,2025-01-17 09:34:43.290755
parallel execute,A,52413,AAARpbAAAAAArLAAAA,AAARpbAAAAAArRPH//,2025-01-17 09:34:43.242853,2025-01-17 09:34:43.307023
parallel execute,A,52427,AAARpbAAAAAArRQAAA,AAARpbAAAAAArXfH//,2025-01-17 09:34:43.291215,2025-01-17 09:34:43.358875
parallel execute,A,52395,AAARpbAAAAAArXgAAA,AAARpbAAAAAArdvH//,2025-01-17 09:34:43.307530,2025-01-17 09:34:43.375320
parallel execute,A,52425,AAARpbAAAAAArdwAAA,AAARpbAAAAAArj/H//,2025-01-17 09:34:43.359322,2025-01-17 09:34:43.430910
parallel execute,A,52396,AAARpbAAAAAArkAAAA,AAARpbAAAAAArqPH//,2025-01-17 09:34:43.375778,2025-01-17 09:34:43.446341
parallel execute,A,52427,AAARpbAAAAAArqQAAA,AAARpbAAAAAArwfH//,2025-01-17 09:34:43.431403,2025-01-17 09:34:43.500050
parallel execute,A,52445,AAARpbAAAAAArwgAAA,AAARpbAAAAAAr2vH//,2025-01-17 09:34:43.446850,2025-01-17 09:34:43.515317
parallel execute,A,52386,AAARpbAAAAAAr2wAAA,AAARpbAAAAAAr8/H//,2025-01-17 09:34:43.500507,2025-01-17 09:34:43.566165
parallel execute,A,52443,AAARpbAAAAAAr9AAAA,AAARpbAAAAAAsDPH//,2025-01-17 09:34:43.515818,2025-01-17 09:34:43.588458
parallel execute,A,52431,AAARpbAAAAAAsDQAAA,AAARpbAAAAAAsJfH//,2025-01-17 09:34:43.566654,2025-01-17 09:34:43.638829
parallel execute,A,52447,AAARpbAAAAAAsJgAAA,AAARpbAAAAAAsPvH//,2025-01-17 09:34:43.589012,2025-01-17 09:34:43.657877
parallel execute,A,52434,AAARpbAAAAAAsPwAAA,AAARpbAAAAAAsV/H//,2025-01-17 09:34:43.639293,2025-01-17 09:34:43.705587
parallel execute,A,52405,AAARpbAAAAAAsWAAAA,AAARpbAAAAAAscPH//,2025-01-17 09:34:43.658443,2025-01-17 09:34:43.731118
