script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,98075,AAARpbAAAAAAnskAAA,AAARpbAAAAAAn4PH//,2025-01-17 09:32:59.841206,2025-01-17 09:32:59.972859
parallel execute,A,98019,AAARpbAAAAAAn4QAAA,AAARpbAAAAAAoD7H//,2025-01-17 09:32:59.917654,2025-01-17 09:33:00.047238
parallel execute,A,97986,AAARpbAAAAAAoD8AAA,AAARpbAAAAAAoPnH//,2025-01-17 09:32:59.973323,2025-01-17 09:33:00.100510
parallel execute,A,98043,AAARpbAAAAAAoPoAAA,AAARpbAAAAAAobTH//,2025-01-17 09:33:00.047854,2025-01-17 09:33:00.173393
parallel execute,A,98041,AAARpbAAAAAAobUAAA,AAARpbAAAAAAom/H//,2025-01-17 09:33:00.101029,2025-01-17 09:33:00.227122
parallel execute,A,98000,AAARpbAAAAAAkl4AAA,AAARpbAAAAAAkxjH//,2025-01-17 09:32:58.843698,2025-01-17 09:32:58.887030
parallel execute,A,98089,AAARpbAAAAAAkxkAAA,AAARpbAAAAAAk9PH//,2025-01-17 09:32:58.887444,2025-01-17 09:32:58.929317
parallel execute,A,98025,AAARpbAAAAAAonAAAA,AAARpbAAAAAAoyrH//,2025-01-17 09:33:00.173867,2025-01-17 09:33:00.301888
parallel execute,A,98029,AAARpbAAAAAAoysAAA,AAARpbAAAAAAo+XH//,2025-01-17 09:33:00.227593,2025-01-17 09:33:00.354504
parallel execute,A,98024,AAARpbAAAAAAo+YAAA,AAARpbAAAAAApKDH//,2025-01-17 09:33:00.302337,2025-01-17 09:33:00.430500
parallel execute,A,98090,AAARpbAAAAAApKEAAA,AAARpbAAAAAApVvH//,2025-01-17 09:33:00.354968,2025-01-17 09:33:00.481446
parallel execute,A,97987,AAARpbAAAAAApVwAAA,AAARpbAAAAAAphbH//,2025-01-17 09:33:00.430943,2025-01-17 09:33:00.555824
parallel execute,A,97985,AAARpbAAAAAAphcAAA,AAARpbAAAAAAptHH//,2025-01-17 09:33:00.482050,2025-01-17 09:33:00.608136
parallel execute,A,98037,AAARpbAAAAAAptIAAA,AAARpbAAAAAAp4zH//,2025-01-17 09:33:00.556381,2025-01-17 09:33:00.683592
parallel execute,A,97998,AAARpbAAAAAAp40AAA,AAARpbAAAAAAqEfH//,2025-01-17 09:33:00.608659,2025-01-17 09:33:00.732826
parallel execute,A,98127,AAARpbAAAAAAqEgAAA,AAARpbAAAAAAqQLH//,2025-01-17 09:33:00.684106,2025-01-17 09:33:00.805469
parallel execute,A,98017,AAARpbAAAAAAqQMAAA,AAARpbAAAAAAqb3H//,2025-01-17 09:33:00.733292,2025-01-17 09:33:00.862042
parallel execute,A,97996,AAARpbAAAAAAqb4AAA,AAARpbAAAAAAqnjH//,2025-01-17 09:33:00.805973,2025-01-17 09:33:00.935756
parallel execute,A,98029,AAARpbAAAAAAqnkAAA,AAARpbAAAAAAqzPH//,2025-01-17 09:33:00.862731,2025-01-17 09:33:00.992301
parallel execute,A,98016,AAARpbAAAAAAqzQAAA,AAARpbAAAAAAq+7H//,2025-01-17 09:33:00.936245,2025-01-17 09:33:01.067446
parallel execute,A,98027,AAARpbAAAAAAq+8AAA,AAARpbAAAAAArKnH//,2025-01-17 09:33:00.992761,2025-01-17 09:33:01.113652
parallel execute,A,98012,AAARpbAAAAAArKoAAA,AAARpbAAAAAArWTH//,2025-01-17 09:33:01.067923,2025-01-17 09:33:01.193631
parallel execute,A,98002,AAARpbAAAAAArWUAAA,AAARpbAAAAAArh/H//,2025-01-17 09:33:01.114157,2025-01-17 09:33:01.245382
parallel execute,A,98006,AAARpbAAAAAAriAAAA,AAARpbAAAAAArtrH//,2025-01-17 09:33:01.194240,2025-01-17 09:33:01.325522
parallel execute,A,98037,AAARpbAAAAAArtsAAA,AAARpbAAAAAAr5XH//,2025-01-17 09:33:01.245854,2025-01-17 09:33:01.375179
parallel execute,A,98042,AAARpbAAAAAAr5YAAA,AAARpbAAAAAAsFDH//,2025-01-17 09:33:01.326052,2025-01-17 09:33:01.458493
parallel execute,A,98074,AAARpbAAAAAAsFEAAA,AAARpbAAAAAAsQvH//,2025-01-17 09:33:01.375727,2025-01-17 09:33:01.506036
parallel execute,A,98009,AAARpbAAAAAAsQwAAA,AAARpbAAAAAAscbH//,2025-01-17 09:33:01.459056,2025-01-17 09:33:01.583790
parallel execute,A,98035,AAARpbAAAAAAsccAAA,AAARpbAAAAAAsoHH//,2025-01-17 09:33:01.506662,2025-01-17 09:33:01.637281
parallel execute,A,98042,AAARpbAAAAAAsoIAAA,AAARpbAAAAAAszzH//,2025-01-17 09:33:01.584328,2025-01-17 09:33:01.713523
parallel execute,A,98037,AAARpbAAAAAAsz0AAA,AAARpbAAAAAAs/fH//,2025-01-17 09:33:01.637780,2025-01-17 09:33:01.766745
parallel execute,A,97990,AAARpbAAAAAAs/gAAA,AAARpbAAAAAAtLLH//,2025-01-17 09:33:01.714116,2025-01-17 09:33:01.844546
parallel execute,A,97847,AAARpbAAAAAACfwAAA,AAARpbAAAAAAgBrH//,2025-01-17 09:33:01.767229,2025-01-17 09:33:01.893179
parallel execute,A,97951,AAARpbAAAAAAgBsAAA,AAARpbAAAAAAgNXH//,2025-01-17 09:33:01.845016,2025-01-17 09:33:01.967431
parallel execute,A,97950,AAARpbAAAAAAgNYAAA,AAARpbAAAAAAgZDH//,2025-01-17 09:33:01.893833,2025-01-17 09:33:02.016172
parallel execute,A,98018,AAARpbAAAAAAgZEAAA,AAARpbAAAAAAgkvH//,2025-01-17 09:33:01.967994,2025-01-17 09:33:02.090836
parallel execute,A,98008,AAARpbAAAAAAgkwAAA,AAARpbAAAAAAgwbH//,2025-01-17 09:33:02.016662,2025-01-17 09:33:02.143527
parallel execute,A,98056,AAARpbAAAAAAgwcAAA,AAARpbAAAAAAg8HH//,2025-01-17 09:33:02.091459,2025-01-17 09:33:02.214880
parallel execute,A,97922,AAARpbAAAAAAg8IAAA,AAARpbAAAAAAhHzH//,2025-01-17 09:33:02.144075,2025-01-17 09:33:02.275374
parallel execute,A,98015,AAARpbAAAAAAhH0AAA,AAARpbAAAAAAhTfH//,2025-01-17 09:33:02.215409,2025-01-17 09:33:02.341767
parallel execute,A,98084,AAARpbAAAAAAhTgAAA,AAARpbAAAAAAhfLH//,2025-01-17 09:33:02.275887,2025-01-17 09:33:02.402699
parallel execute,A,97991,AAARpbAAAAAAhfMAAA,AAARpbAAAAAAhq3H//,2025-01-17 09:33:02.342276,2025-01-17 09:33:02.471918
parallel execute,A,98030,AAARpbAAAAAAhq4AAA,AAARpbAAAAAAh2jH//,2025-01-17 09:33:02.403231,2025-01-17 09:33:02.530919
parallel execute,A,98066,AAARpbAAAAAAh2kAAA,AAARpbAAAAAAiCPH//,2025-01-17 09:33:02.472619,2025-01-17 09:33:02.599974
parallel execute,A,98096,AAARpbAAAAAAiCQAAA,AAARpbAAAAAAiN7H//,2025-01-17 09:33:02.531620,2025-01-17 09:33:02.658511
parallel execute,A,98112,AAARpbAAAAAAiN8AAA,AAARpbAAAAAAiZnH//,2025-01-17 09:33:02.600547,2025-01-17 09:33:02.729147
parallel execute,A,97968,AAARpbAAAAAAiZoAAA,AAARpbAAAAAAilTH//,2025-01-17 09:33:02.659005,2025-01-17 09:33:02.793934
parallel execute,A,97981,AAARpbAAAAAAilUAAA,AAARpbAAAAAAiw/H//,2025-01-17 09:33:02.729735,2025-01-17 09:33:02.860991
parallel execute,A,98045,AAARpbAAAAAAixAAAA,AAARpbAAAAAAi8rH//,2025-01-17 09:33:02.794528,2025-01-17 09:33:02.926308
parallel execute,A,98051,AAARpbAAAAAAi8sAAA,AAARpbAAAAAAjIXH//,2025-01-17 09:33:02.861541,2025-01-17 09:33:02.987932
parallel execute,A,97980,AAARpbAAAAAAjIYAAA,AAARpbAAAAAAjUDH//,2025-01-17 09:33:02.926898,2025-01-17 09:33:03.053931
parallel execute,A,97956,AAARpbAAAAAAjUEAAA,AAARpbAAAAAAjfvH//,2025-01-17 09:33:02.988445,2025-01-17 09:33:03.111184
parallel execute,A,98015,AAARpbAAAAAAjfwAAA,AAARpbAAAAAAjrbH//,2025-01-17 09:33:03.054517,2025-01-17 09:33:03.181519
parallel execute,A,97963,AAARpbAAAAAAjrcAAA,AAARpbAAAAAAj3HH//,2025-01-17 09:33:03.111674,2025-01-17 09:33:03.237316
parallel execute,A,98094,AAARpbAAAAAAj3IAAA,AAARpbAAAAAAkCzH//,2025-01-17 09:33:03.182153,2025-01-17 09:33:03.314708
parallel execute,A,98061,AAARpbAAAAAAkC0AAA,AAARpbAAAAAAkOfH//,2025-01-17 09:33:03.237800,2025-01-17 09:33:03.369769
parallel execute,A,98027,AAARpbAAAAAAkOgAAA,AAARpbAAAAAAkaLH//,2025-01-17 09:33:03.315311,2025-01-17 09:33:03.439720
parallel execute,A,97966,AAARpbAAAAAAkaMAAA,AAARpbAAAAAAkl3H//,2025-01-17 09:33:03.370345,2025-01-17 09:33:03.506109
parallel execute,A,98014,AAARpbAAAAAAtLMAAA,AAARpbAAAAAAtW3H//,2025-01-17 09:33:03.440295,2025-01-17 09:33:03.569985
parallel execute,A,98027,AAARpbAAAAAAtW4AAA,AAARpbAAAAAAtijH//,2025-01-17 09:33:03.506668,2025-01-17 09:33:03.639613
parallel execute,A,98085,AAARpbAAAAAAtikAAA,AAARpbAAAAAAtuPH//,2025-01-17 09:33:03.570634,2025-01-17 09:33:03.701719
parallel execute,A,97985,AAARpbAAAAAAtuQAAA,AAARpbAAAAAAt57H//,2025-01-17 09:33:03.640136,2025-01-17 09:33:03.766639
parallel execute,A,98040,AAARpbAAAAAAt58AAA,AAARpbAAAAAAuFnH//,2025-01-17 09:33:03.702356,2025-01-17 09:33:03.829513
parallel execute,A,98052,AAARpbAAAAAAuFoAAA,AAARpbAAAAAAuRTH//,2025-01-17 09:33:03.767203,2025-01-17 09:33:03.889986
parallel execute,A,98011,AAARpbAAAAAAuRUAAA,AAARpbAAAAAAuc/H//,2025-01-17 09:33:03.830035,2025-01-17 09:33:03.961607
parallel execute,A,97984,AAARpbAAAAAAudAAAA,AAARpbAAAAAAuorH//,2025-01-17 09:33:03.890502,2025-01-17 09:33:04.016491
parallel execute,A,98001,AAARpbAAAAAAuosAAA,AAARpbAAAAAAu0XH//,2025-01-17 09:33:03.962216,2025-01-17 09:33:04.090953
parallel execute,A,98016,AAARpbAAAAAAu0YAAA,AAARpbAAAAAAvADH//,2025-01-17 09:33:04.017003,2025-01-17 09:33:04.143054
parallel execute,A,98038,AAARpbAAAAAAvAEAAA,AAARpbAAAAAAvLvH//,2025-01-17 09:33:04.091490,2025-01-17 09:33:04.221507
parallel execute,A,97976,AAARpbAAAAAAvLwAAA,AAARpbAAAAAAvXbH//,2025-01-17 09:33:04.143550,2025-01-17 09:33:04.273426
parallel execute,A,98025,AAARpbAAAAAAvXcAAA,AAARpbAAAAAAvjHH//,2025-01-17 09:33:04.222110,2025-01-17 09:33:04.350774
parallel execute,A,98039,AAARpbAAAAAAvjIAAA,AAARpbAAAAAAvuzH//,2025-01-17 09:33:04.273925,2025-01-17 09:33:04.404810
parallel execute,A,98039,AAARpbAAAAAAvu0AAA,AAARpbAAAAAAv6fH//,2025-01-17 09:33:04.351304,2025-01-17 09:33:04.479650
parallel execute,A,98013,AAARpbAAAAAAv6gAAA,AAARpbAAAAAAwGLH//,2025-01-17 09:33:04.405334,2025-01-17 09:33:04.537130
parallel execute,A,98043,AAARpbAAAAAAwGMAAA,AAARpbAAAAAAwR3H//,2025-01-17 09:33:04.480229,2025-01-17 09:33:04.608391
parallel execute,A,97981,AAARpbAAAAAAwR4AAA,AAARpbAAAAAAwdjH//,2025-01-17 09:33:04.537730,2025-01-17 09:33:04.663879
parallel execute,A,98075,AAARpbAAAAAAwdkAAA,AAARpbAAAAAAwpPH//,2025-01-17 09:33:04.609015,2025-01-17 09:33:04.731774
parallel execute,A,97942,AAARpbAAAAAAwpQAAA,AAARpbAAAAAAw07H//,2025-01-17 09:33:04.664340,2025-01-17 09:33:04.787737
parallel execute,A,97967,AAARpbAAAAAAw08AAA,AAARpbAAAAAAxAnH//,2025-01-17 09:33:04.732324,2025-01-17 09:33:04.855238
parallel execute,A,98072,AAARpbAAAAAAxAoAAA,AAARpbAAAAAAxMTH//,2025-01-17 09:33:04.788268,2025-01-17 09:33:04.909720
parallel execute,A,98040,AAARpbAAAAAAxMUAAA,AAARpbAAAAAAxX/H//,2025-01-17 09:33:04.855790,2025-01-17 09:33:04.976307
