script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
parallel execute,A,97832,AAARpbAAAAAAkwuAAA,AAARpbAAAAAAk8XH//,2025-01-17 09:33:47.589285,2025-01-17 09:33:47.713795
parallel execute,A,97763,AAARpbAAAAAAk8YAAA,AAARpbAAAAAAlIBH//,2025-01-17 09:33:47.639306,2025-01-17 09:33:47.768856
parallel execute,A,97756,AAARpbAAAAAAlICAAA,AAARpbAAAAAAlTrH//,2025-01-17 09:33:47.714286,2025-01-17 09:33:47.843989
parallel execute,A,97722,AAARpbAAAAAAlTsAAA,AAARpbAAAAAAlfVH//,2025-01-17 09:33:47.769331,2025-01-17 09:33:47.895042
parallel execute,A,97749,AAARpbAAAAAAlfWAAA,AAARpbAAAAAAlq/H//,2025-01-17 09:33:47.844541,2025-01-17 09:33:47.970242
parallel execute,A,97779,AAARpbAAAAAAlrAAAA,AAARpbAAAAAAl2pH//,2025-01-17 09:33:47.895519,2025-01-17 09:33:48.022273
parallel execute,A,97684,AAARpbAAAAAAl2qAAA,AAARpbAAAAAAmCTH//,2025-01-17 09:33:47.970772,2025-01-17 09:33:48.099804
parallel execute,A,97818,AAARpbAAAAAAmCUAAA,AAARpbAAAAAAmN9H//,2025-01-17 09:33:48.022771,2025-01-17 09:33:48.153053
parallel execute,A,97819,AAARpbAAAAAAmN+AAA,AAARpbAAAAAAmZnH//,2025-01-17 09:33:48.100355,2025-01-17 09:33:48.227863
parallel execute,A,97854,AAARpbAAAAAAmZoAAA,AAARpbAAAAAAmlRH//,2025-01-17 09:33:48.153639,2025-01-17 09:33:48.277620
parallel execute,A,97749,AAARpbAAAAAAmlSAAA,AAARpbAAAAAAmw7H//,2025-01-17 09:33:48.228527,2025-01-17 09:33:48.358644
parallel execute,A,97710,AAARpbAAAAAAmw8AAA,AAARpbAAAAAAm8lH//,2025-01-17 09:33:48.278140,2025-01-17 09:33:48.407671
parallel execute,A,97752,AAARpbAAAAAAm8mAAA,AAARpbAAAAAAnIPH//,2025-01-17 09:33:48.359180,2025-01-17 09:33:48.483797
parallel execute,A,97741,AAARpbAAAAAAnIQAAA,AAARpbAAAAAAnT5H//,2025-01-17 09:33:48.408207,2025-01-17 09:33:48.534918
parallel execute,A,97766,AAARpbAAAAAAnT6AAA,AAARpbAAAAAAnfjH//,2025-01-17 09:33:48.484392,2025-01-17 09:33:48.608227
parallel execute,A,97768,AAARpbAAAAAAnfkAAA,AAARpbAAAAAAnrNH//,2025-01-17 09:33:48.535560,2025-01-17 09:33:48.662908
parallel execute,A,97797,AAARpbAAAAAAnrOAAA,AAARpbAAAAAAn23H//,2025-01-17 09:33:48.608845,2025-01-17 09:33:54.462505
parallel execute,A,97775,AAARpbAAAAAAn24AAA,AAARpbAAAAAAoChH//,2025-01-17 09:33:48.663426,2025-01-17 09:33:54.462516
parallel execute,A,97749,AAARpbAAAAAAoOMAAA,AAARpbAAAAAAoZ1H//,2025-01-17 09:33:54.463315,2025-01-17 09:33:54.597886
parallel execute,A,97732,AAARpbAAAAAAoCiAAA,AAARpbAAAAAAoOLH//,2025-01-17 09:33:54.463315,2025-01-17 09:33:54.598141
parallel execute,A,97803,AAARpbAAAAAAoZ2AAA,AAARpbAAAAAAolfH//,2025-01-17 09:33:54.598518,2025-01-17 09:33:54.730936
parallel execute,A,97743,AAARpbAAAAAAolgAAA,AAARpbAAAAAAoxJH//,2025-01-17 09:33:54.598640,2025-01-17 09:33:54.732708
parallel execute,A,97768,AAARpbAAAAAAoxKAAA,AAARpbAAAAAAo8zH//,2025-01-17 09:33:54.731580,2025-01-17 09:33:54.864000
parallel execute,A,97763,AAARpbAAAAAAo80AAA,AAARpbAAAAAApIdH//,2025-01-17 09:33:54.733133,2025-01-17 09:33:54.865025
parallel execute,A,97833,AAARpbAAAAAApIeAAA,AAARpbAAAAAApUHH//,2025-01-17 09:33:54.864609,2025-01-17 09:33:55.001912
parallel execute,A,97754,AAARpbAAAAAApUIAAA,AAARpbAAAAAApfxH//,2025-01-17 09:33:54.865454,2025-01-17 09:33:55.002809
parallel execute,A,97704,AAARpbAAAAAApfyAAA,AAARpbAAAAAAprbH//,2025-01-17 09:33:55.002618,2025-01-17 09:33:55.137095
parallel execute,A,97784,AAARpbAAAAAAprcAAA,AAARpbAAAAAAp3FH//,2025-01-17 09:33:55.003223,2025-01-17 09:33:55.140994
parallel execute,A,97722,AAARpbAAAAAAp3GAAA,AAARpbAAAAAAqCvH//,2025-01-17 09:33:55.137656,2025-01-17 09:33:55.268727
parallel execute,A,97866,AAARpbAAAAAAqCwAAA,AAARpbAAAAAAqOZH//,2025-01-17 09:33:55.141458,2025-01-17 09:33:55.272494
parallel execute,A,97730,AAARpbAAAAAAqOaAAA,AAARpbAAAAAAqaDH//,2025-01-17 09:33:55.269302,2025-01-17 09:33:55.403031
parallel execute,A,97764,AAARpbAAAAAAqaEAAA,AAARpbAAAAAAqltH//,2025-01-17 09:33:55.272967,2025-01-17 09:33:55.405340
parallel execute,A,97753,AAARpbAAAAAAqluAAA,AAARpbAAAAAAqxXH//,2025-01-17 09:33:55.403690,2025-01-17 09:33:55.533316
parallel execute,A,97762,AAARpbAAAAAAqxYAAA,AAARpbAAAAAAq9BH//,2025-01-17 09:33:55.405807,2025-01-17 09:33:55.535725
parallel execute,A,97790,AAARpbAAAAAAq9CAAA,AAARpbAAAAAArIrH//,2025-01-17 09:33:55.533934,2025-01-17 09:33:55.661043
parallel execute,A,97732,AAARpbAAAAAArIsAAA,AAARpbAAAAAArUVH//,2025-01-17 09:33:55.536226,2025-01-17 09:33:55.662996
parallel execute,A,97747,AAARpbAAAAAArUWAAA,AAARpbAAAAAArf/H//,2025-01-17 09:33:55.661654,2025-01-17 09:33:56.981599
parallel execute,A,97731,AAARpbAAAAAArgAAAA,AAARpbAAAAAArrpH//,2025-01-17 09:33:56.940253,2025-01-17 09:33:57.074359
parallel execute,A,97792,AAARpbAAAAAArrqAAA,AAARpbAAAAAAr3TH//,2025-01-17 09:33:56.982277,2025-01-17 09:33:57.109767
parallel execute,A,97758,AAARpbAAAAAAr3UAAA,AAARpbAAAAAAsC9H//,2025-01-17 09:33:57.074967,2025-01-17 09:33:57.209088
parallel execute,A,97789,AAARpbAAAAAAsC+AAA,AAARpbAAAAAAsOnH//,2025-01-17 09:33:57.110284,2025-01-17 09:33:57.241857
parallel execute,A,97783,AAARpbAAAAAAsOoAAA,AAARpbAAAAAAsaRH//,2025-01-17 09:33:57.209634,2025-01-17 09:33:57.340950
parallel execute,A,97776,AAARpbAAAAAAsaSAAA,AAARpbAAAAAAsl7H//,2025-01-17 09:33:57.242397,2025-01-17 09:33:57.371595
parallel execute,A,97752,AAARpbAAAAAAsxmAAA,AAARpbAAAAAAs9PH//,2025-01-17 09:33:57.372211,2025-01-17 09:33:57.430045
parallel execute,A,97756,AAARpbAAAAAAs9QAAA,AAARpbAAAAAAtI5H//,2025-01-17 09:33:57.430542,2025-01-17 09:33:57.472598
parallel execute,A,97714,AAARpbAAAAAAtI6AAA,AAARpbAAAAAAtUjH//,2025-01-17 09:33:57.473062,2025-01-17 09:33:57.514435
parallel execute,A,97775,AAARpbAAAAAAtUkAAA,AAARpbAAAAAAtgNH//,2025-01-17 09:33:57.514895,2025-01-17 09:33:57.556804
parallel execute,A,97821,AAARpbAAAAAAtgOAAA,AAARpbAAAAAAtr3H//,2025-01-17 09:33:57.557268,2025-01-17 09:33:57.599225
parallel execute,A,97735,AAARpbAAAAAAtr4AAA,AAARpbAAAAAAt3hH//,2025-01-17 09:33:57.599720,2025-01-17 09:33:57.642453
parallel execute,A,97742,AAARpbAAAAAAt3iAAA,AAARpbAAAAAAuDLH//,2025-01-17 09:33:57.642909,2025-01-17 09:34:02.723409
parallel execute,A,97808,AAARpbAAAAAAuDMAAA,AAARpbAAAAAAuO1H//,2025-01-17 09:34:02.724097,2025-01-17 09:34:02.767035
parallel execute,A,97799,AAARpbAAAAAAuO2AAA,AAARpbAAAAAAuafH//,2025-01-17 09:34:02.767528,2025-01-17 09:34:02.811764
parallel execute,A,97717,AAARpbAAAAAAuagAAA,AAARpbAAAAAAumJH//,2025-01-17 09:34:02.812330,2025-01-17 09:34:02.855837
parallel execute,A,97727,AAARpbAAAAAAumKAAA,AAARpbAAAAAAuxzH//,2025-01-17 09:34:02.856394,2025-01-17 09:34:02.900933
parallel execute,A,97744,AAARpbAAAAAAux0AAA,AAARpbAAAAAAu9dH//,2025-01-17 09:34:02.901538,2025-01-17 09:34:02.945787
parallel execute,A,97768,AAARpbAAAAAAu9eAAA,AAARpbAAAAAAvJHH//,2025-01-17 09:34:02.946411,2025-01-17 09:34:02.992013
parallel execute,A,97739,AAARpbAAAAAAvJIAAA,AAARpbAAAAAAvUxH//,2025-01-17 09:34:02.992511,2025-01-17 09:34:03.038246
parallel execute,A,97758,AAARpbAAAAAAvUyAAA,AAARpbAAAAAAvgbH//,2025-01-17 09:34:03.038831,2025-01-17 09:34:03.081867
parallel execute,A,97761,AAARpbAAAAAAvgcAAA,AAARpbAAAAAAvsFH//,2025-01-17 09:34:03.082352,2025-01-17 09:34:03.127785
parallel execute,A,97772,AAARpbAAAAAAvsGAAA,AAARpbAAAAAAv3vH//,2025-01-17 09:34:03.128367,2025-01-17 09:34:03.173246
parallel execute,A,97757,AAARpbAAAAAAv3wAAA,AAARpbAAAAAAwDZH//,2025-01-17 09:34:03.173782,2025-01-17 09:34:03.219132
parallel execute,A,97762,AAARpbAAAAAAwDaAAA,AAARpbAAAAAAwPDH//,2025-01-17 09:34:03.219659,2025-01-17 09:34:03.263557
parallel execute,A,97772,AAARpbAAAAAAwPEAAA,AAARpbAAAAAAwatH//,2025-01-17 09:34:03.264059,2025-01-17 09:34:03.308134
parallel execute,A,97778,AAARpbAAAAAAwauAAA,AAARpbAAAAAAwmXH//,2025-01-17 09:34:03.308790,2025-01-17 09:34:03.352115
parallel execute,A,97713,AAARpbAAAAAAwmYAAA,AAARpbAAAAAAwyBH//,2025-01-17 09:34:03.352971,2025-01-17 09:34:03.397873
parallel execute,A,97721,AAARpbAAAAAAwyCAAA,AAARpbAAAAAAw9rH//,2025-01-17 09:34:03.398396,2025-01-17 09:34:03.440640
parallel execute,A,97768,AAARpbAAAAAAw9sAAA,AAARpbAAAAAAxJVH//,2025-01-17 09:34:03.441209,2025-01-17 09:34:03.485709
parallel execute,A,97748,AAARpbAAAAAAxJWAAA,AAARpbAAAAAAxU/H//,2025-01-17 09:34:03.486313,2025-01-17 09:34:03.530496
parallel execute,A,97782,AAARpbAAAAAAxVAAAA,AAARpbAAAAAAxgpH//,2025-01-17 09:34:03.531051,2025-01-17 09:34:03.574870
parallel execute,A,97741,AAARpbAAAAAAxgqAAA,AAARpbAAAAAAxsTH//,2025-01-17 09:34:03.575374,2025-01-17 09:34:03.618323
parallel execute,A,97750,AAARpbAAAAAAxsUAAA,AAARpbAAAAAAx39H//,2025-01-17 09:34:03.618822,2025-01-17 09:34:03.661005
parallel execute,A,97738,AAARpbAAAAAAx3+AAA,AAARpbAAAAAAyDnH//,2025-01-17 09:34:03.661467,2025-01-17 09:34:03.703287
parallel execute,A,97668,AAARpbAAAAAAyDoAAA,AAARpbAAAAAAyPRH//,2025-01-17 09:34:03.703713,2025-01-17 09:34:03.745373
parallel execute,A,97817,AAARpbAAAAAAyPSAAA,AAARpbAAAAAAya7H//,2025-01-17 09:34:03.745856,2025-01-17 09:34:03.789074
parallel execute,A,28670,AAARpbAAAAAAya8AAA,AAARpbAAAAAAyl/H//,2025-01-17 09:34:03.789732,2025-01-17 09:34:03.801461
parallel execute,A,97782,AAARpbAAAAAAsl8AAA,AAARpbAAAAAAsxlH//,2025-01-17 09:33:57.341494,2025-01-17 09:34:04.257504
parallel execute,ALL,,,,2025-01-17 09:33:45.934417,2025-01-17 09:34:07.236907
