script,table_char,chunk_size,chunk_start,chunk_end,start_time,end_time
chain,A,100000,,,2025-01-18 14:06:49.376151,2025-01-18 14:06:49.445228
chain,B,1000000,,,2025-01-18 14:06:49.501260,2025-01-18 14:06:50.005499
chain,C,100000,,,2025-01-18 14:06:49.485920,2025-01-18 14:06:49.589979
chain,D,100000,,,2025-01-18 14:06:50.019607,2025-01-18 14:06:50.069566
chain,S,52139,,,2025-01-18 14:06:50.126438,2025-01-18 14:06:50.171090
